Team,Player,Pitch Type,Pitches,BBE,EV,EV 90,Max EV,HH%,LA,HH LA,SwSpot%,Barrel%,Barrels,BA,xBA,wOBA,xwOBA,GB%,FB%,LD%,Swing%,Z-Swing%,Z-Contact%,Chase%,Whiff%,SD+
Georgia State,Kaleb Freeman,All,1021,131,93.6,107.0,111.2,56.5%,14.6°,16.2°,43.5,14.5%,19,0.364,0.335,0.547,0.525,35.1%,35.1%,26.7%,30.4%,55.6%,86.3%,12.8%,21.6%,131
Mississippi State,Steven Spalitta,All,50,11,87.8,100.8,102.7,36.4%,11.4°,20.4°,45.5,0.0%,0,0.429,0.371,0.547,0.454,27.3%,18.2%,45.5%,52.0%,76.2%,81.2%,34.5%,11.5%,99
East Texas Baptist,Luke Bumpus,All,285,64,84.4,99.9,102.6,21.9%,10.2°,8.6°,32.8,0.0%,0,0.449,0.368,0.547,0.444,43.8%,23.4%,29.7%,39.3%,65.6%,95.1%,18.8%,10.7%,136
Middlebury,Kyle McCausland,All,139,27,88.1,104.7,107.1,40.7%,13.0°,14.0°,22.2,11.1%,3,0.371,0.279,0.547,0.487,40.7%,33.3%,11.1%,45.3%,71.7%,81.8%,32.3%,28.6%,104
UT Tyler,Drew Schmidt,All,264,56,88.1,100.3,102.4,26.8%,10.9°,7.8°,28.6,1.8%,1,0.5,0.321,0.545,0.4,48.2%,23.2%,23.2%,40.9%,75.2%,92.4%,18.2%,11.1%,149
Whitman,Tristan Buehring,All,53,9,84.0,96.4,96.6,22.2%,22.9°,11.2°,77.8,0.0%,0,0.538,0.337,0.545,0.367,11.1%,11.1%,66.7%,41.5%,60.0%,66.7%,30.3%,31.8%,36
Lynn,Cole Fowler,All,31,9,95.6,107.0,109.2,66.7%,3.8°,5.0°,33.3,11.1%,1,0.5,0.416,0.543,0.467,55.6%,11.1%,33.3%,61.3%,78.6%,90.9%,47.1%,26.3%,78
Gardner-Webb,Dale Francis,All,316,58,93.0,105.5,107.3,56.9%,16.3°,18.6°,50.0,19.0%,11,0.368,0.351,0.543,0.504,32.8%,36.2%,25.9%,51.9%,78.7%,74.8%,31.7%,32.3%,94
San Francisco State,Daniel Murillo,All,79,11,88.9,100.8,101.4,36.4%,1.6°,11.8°,27.3,0.0%,0,0.364,0.418,0.543,0.559,63.6%,9.1%,27.3%,40.5%,65.6%,95.2%,23.4%,6.2%,110
Stonehill,Grayson Sparr,All,150,24,92.0,107.7,108.8,58.3%,11.5°,16.7°,33.3,16.7%,4,0.344,0.318,0.541,0.49,33.3%,41.7%,25.0%,42.7%,77.4%,81.2%,18.2%,26.6%,129
Angelo State,Jacob Guerrero,All,58,15,87.9,92.1,94.6,26.7%,3.2°,-6.3°,26.7,0.0%,0,0.529,0.251,0.541,0.289,53.3%,26.7%,13.3%,48.3%,72.4%,85.7%,24.1%,25.0%,87
Georgia College,Braeden Smith,All,410,74,89.7,104.4,110.2,43.2%,10.8°,19.4°,40.5,6.8%,5,0.424,0.319,0.54,0.453,33.8%,31.1%,32.4%,33.7%,53.6%,91.8%,17.6%,13.0%,118
Southern Illinois,Mason Schwalbach,All,78,16,91.6,101.8,102.6,50.0%,9.4°,16.2°,56.2,6.2%,1,0.526,0.483,0.54,0.529,37.5%,18.8%,43.8%,42.3%,70.3%,84.6%,17.1%,15.2%,152
Le Moyne,Tyler Campbell,All,59,7,88.4,101.9,104.0,42.9%,16.0°,14.3°,42.9,14.3%,1,0.4,0.331,0.54,0.492,28.6%,42.9%,28.6%,50.8%,83.3%,70.0%,28.6%,33.3%,112
Lamar,Damian Ruiz,All,639,113,86.2,102.2,105.1,26.5%,9.5°,14.7°,32.7,3.5%,4,0.427,0.293,0.539,0.405,45.1%,23.9%,26.5%,38.8%,64.4%,89.2%,17.7%,16.5%,136
Pomona-Pitzer,Jack Gold,All,489,69,83.4,99.2,101.7,26.1%,15.4°,12.0°,42.0,2.9%,2,0.356,0.229,0.539,0.405,31.9%,29.0%,24.6%,38.0%,72.4%,82.4%,17.9%,22.0%,151
High Point,Konni Durschlag,All,819,136,93.9,108.7,113.0,51.5%,14.2°,13.1°,37.5,10.3%,14,0.428,0.373,0.539,0.49,36.8%,31.6%,28.7%,35.0%,56.3%,88.3%,19.3%,16.4%,108
Reinhardt,Cade Chamlee,All,58,10,89.0,96.7,96.8,40.0%,17.5°,11.9°,50.0,0.0%,0,0.385,0.265,0.539,0.455,20.0%,20.0%,40.0%,41.4%,55.6%,93.3%,29.0%,16.7%,53
Norfolk State,Jayden Israel,All,72,13,79.5,90.5,96.8,7.7%,12.8°,5.3°,38.5,0.0%,0,0.467,0.378,0.538,0.421,46.2%,30.8%,23.1%,40.3%,65.6%,95.2%,20.0%,6.9%,117
Lindsey Wilson,Chance Stayton,All,38,7,92.0,101.6,103.3,57.1%,14.6°,4.7°,28.6,0.0%,0,0.571,0.472,0.538,0.497,42.9%,14.3%,28.6%,57.9%,84.2%,93.8%,31.6%,13.6%,98
Illinois Springfield,Ty Hollandsworth,All,61,11,79.5,99.7,100.5,27.3%,28.7°,27.0°,63.6,9.1%,1,0.438,0.288,0.537,0.385,27.3%,36.4%,27.3%,44.3%,72.4%,76.2%,18.8%,37.0%,99
Willamette,Drew Baskin,All,83,15,89.8,97.9,102.3,20.0%,8.3°,19.2°,53.3,0.0%,0,0.45,0.374,0.537,0.423,40.0%,6.7%,53.3%,44.6%,71.9%,87.0%,27.5%,21.6%,107
Grand View,Erik Broekemeier,All,32,8,95.8,108.8,110.4,50.0%,19.4°,9.5°,37.5,12.5%,1,0.444,0.441,0.536,0.524,37.5%,37.5%,25.0%,62.5%,83.3%,90.0%,50.0%,20.0%,21
Austin Peay,John Bay,All,668,95,95.5,111.5,114.7,62.1%,11.3°,13.5°,40.0,23.2%,22,0.372,0.34,0.535,0.522,41.1%,27.4%,26.3%,41.8%,70.7%,79.8%,22.6%,32.6%,99
Pacific Lutheran,Braeden Lundberg,All,63,11,77.3,87.8,91.5,0.0%,13.1°,-,63.6,0.0%,0,0.462,0.333,0.535,0.409,45.5%,9.1%,45.5%,50.8%,90.5%,100.0%,31.0%,6.2%,131
California PA,Santino Marra,All,59,13,75.7,95.2,95.4,15.4%,8.4°,15.6°,38.5,0.0%,0,0.5,0.31,0.535,0.389,38.5%,15.4%,38.5%,50.8%,84.0%,100.0%,26.5%,0.0%,114
East Texas Baptist,Jacob Newland,All,110,16,84.7,95.6,99.6,31.2%,18.3°,15.2°,37.5,0.0%,0,0.412,0.273,0.534,0.413,43.8%,25.0%,25.0%,31.8%,54.7%,89.7%,10.5%,17.1%,150
Pomona-Pitzer,JC Ng,All,521,98,87.1,101.9,106.5,35.7%,10.6°,10.4°,38.8,4.1%,4,0.376,0.313,0.532,0.452,35.7%,23.5%,30.6%,31.7%,60.4%,94.1%,14.2%,7.9%,149
Jacksonville,Jaden Bastain,All,253,44,93.1,107.5,112.3,50.0%,4.2°,4.9°,25.0,15.9%,7,0.373,0.346,0.532,0.526,50.0%,18.2%,18.2%,36.0%,58.7%,86.9%,20.1%,18.7%,109
Tennessee Tech,Jackson Green,All,182,27,88.6,100.6,101.5,37.0%,22.1°,22.4°,55.6,3.7%,1,0.405,0.262,0.532,0.404,22.2%,44.4%,29.6%,41.2%,65.5%,78.2%,20.4%,25.3%,115
USC Upstate,Johnny Sweeney,All,774,114,89.9,109.1,114.5,45.6%,11.9°,11.8°,37.7,14.0%,16,0.374,0.326,0.532,0.459,41.2%,28.9%,27.2%,37.2%,57.9%,85.3%,22.8%,22.9%,98
Tennessee,Andrew Fischer,All,1138,167,93.9,106.9,109.7,60.5%,20.2°,23.3°,43.1,19.8%,33,0.347,0.369,0.531,0.56,24.6%,41.9%,31.7%,39.4%,69.9%,84.4%,18.1%,21.7%,122
Southern Illinois,Timothy Simay,All,193,37,91.8,104.4,109.0,51.4%,9.7°,10.0°,43.2,0.0%,0,0.462,0.426,0.531,0.498,40.5%,16.2%,40.5%,29.0%,50.0%,90.9%,11.4%,12.5%,104
UT Dallas,Kole Kinnison,All,49,10,80.1,93.2,94.9,0.0%,6.5°,-,30.0,0.0%,0,0.364,0.291,0.53,0.414,40.0%,20.0%,30.0%,46.9%,73.7%,78.6%,30.0%,17.4%,154
SUNY Cortland,Chris Bonacci,All,51,9,78.8,87.8,89.4,0.0%,7.6°,-,66.7,0.0%,0,0.455,0.415,0.53,0.417,33.3%,11.1%,55.6%,43.1%,81.0%,88.2%,16.7%,13.6%,148
Concordia Texas,Colby Christian,All,44,8,84.2,102.4,105.6,25.0%,13.6°,13.6°,25.0,0.0%,0,0.455,0.196,0.53,0.416,25.0%,12.5%,25.0%,56.8%,91.7%,45.5%,43.8%,44.0%,103
Wake Forest,Ethan Conrad,All,394,64,91.9,107.4,109.7,50.0%,13.0°,14.8°,39.1,15.6%,10,0.372,0.346,0.53,0.518,37.5%,26.6%,26.6%,41.6%,65.7%,91.2%,23.0%,18.9%,92
Tampa,Brayden Woodburn,All,46,10,93.5,103.7,104.5,50.0%,10.6°,11.2°,20.0,10.0%,1,0.417,0.332,0.529,0.406,60.0%,30.0%,10.0%,43.5%,80.0%,100.0%,15.4%,20.0%,132
Wagner,Bryce Phelps,All,125,17,83.2,98.9,100.0,29.4%,-4.7°,2.1°,23.5,0.0%,0,0.45,0.284,0.529,0.406,58.8%,5.9%,29.4%,36.0%,66.7%,86.7%,18.8%,20.0%,136
Centre,Evan Weyler,All,309,57,88.4,100.8,102.8,36.8%,10.3°,12.1°,36.8,3.5%,2,0.42,0.331,0.528,0.425,43.9%,21.1%,29.8%,39.5%,66.4%,86.7%,21.2%,18.9%,112
North Greenville,Alton Gyselman,All,100,15,89.4,101.1,101.8,46.7%,1.6°,8.1°,13.3,0.0%,0,0.4,0.225,0.528,0.339,53.3%,26.7%,20.0%,38.0%,60.5%,84.6%,21.1%,21.1%,119
Cumberlands (KY),Pedro Vasquez,All,206,39,92.3,109.9,111.8,51.3%,12.1°,14.9°,28.2,17.9%,7,0.404,0.332,0.527,0.449,43.6%,25.6%,20.5%,46.1%,75.3%,79.3%,28.7%,24.2%,101
Davidson,Gavin Thomas,All,66,10,87.6,106.2,108.2,40.0%,16.0°,28.0°,50.0,20.0%,2,0.357,0.228,0.526,0.397,30.0%,30.0%,40.0%,43.9%,81.8%,72.2%,25.0%,34.5%,133
Austin Peay,Ray Velazquez,All,526,86,89.0,106.5,111.1,44.2%,18.9°,13.8°,45.3,12.8%,11,0.385,0.337,0.526,0.485,32.6%,30.2%,29.1%,37.5%,61.8%,85.9%,21.6%,23.4%,87
Southern Illinois,Johnny Lemm,All,206,37,88.1,108.0,109.4,45.9%,12.2°,5.1°,24.3,8.1%,3,0.357,0.301,0.526,0.401,43.2%,24.3%,24.3%,38.3%,63.0%,86.2%,18.4%,19.0%,115
Concord,Kaden Swaim,All,69,12,85.0,100.0,100.1,33.3%,-6.0°,10.7°,50.0,0.0%,0,0.5,0.354,0.525,0.45,50.0%,0.0%,50.0%,39.1%,70.4%,94.7%,19.0%,14.8%,140
Richmond,Brady O'Brien,All,758,137,92.1,107.4,112.9,54.7%,10.8°,15.4°,46.7,11.7%,16,0.387,0.384,0.525,0.524,33.6%,29.2%,32.8%,39.7%,64.7%,90.7%,20.4%,17.6%,117
West Georgia,Carter Dierdorf,All,159,27,96.6,105.2,107.7,74.1%,20.2°,15.8°,44.4,3.7%,1,0.382,0.343,0.524,0.445,29.6%,40.7%,29.6%,35.2%,61.3%,89.5%,18.6%,23.2%,115
Notre Dame,Carson Tinney,All,783,106,96.1,112.1,115.6,56.6%,14.2°,16.5°,40.6,26.4%,28,0.34,0.348,0.524,0.543,34.9%,30.2%,26.4%,40.2%,63.6%,78.9%,22.8%,31.4%,83
Oklahoma Wesleyan,Ravaughn Morgan,All,72,17,89.0,98.0,100.1,29.4%,7.4°,6.5°,35.3,5.9%,1,0.412,0.353,0.523,0.435,41.2%,29.4%,23.5%,41.7%,66.7%,94.4%,26.7%,10.0%,127
Lebanon Valley,Tyler Satterfield,All,73,12,84.8,96.6,98.0,25.0%,8.2°,13.6°,58.3,0.0%,0,0.474,0.246,0.523,0.267,41.7%,16.7%,41.7%,41.1%,80.8%,66.7%,19.1%,50.0%,145
Quinnipiac,Christian Smith,All,270,56,90.1,102.2,108.4,48.2%,15.6°,17.0°,44.6,8.9%,5,0.4,0.37,0.522,0.505,32.1%,28.6%,33.9%,45.6%,71.9%,81.6%,24.2%,22.8%,98
William Carey,Preston Ratliff,All,241,34,91.8,106.1,111.0,55.9%,14.7°,17.6°,50.0,8.8%,3,0.4,0.317,0.521,0.441,29.4%,26.5%,44.1%,42.3%,73.9%,83.8%,22.8%,27.5%,127
Southern,Cardell Thibodeaux,All,138,20,85.0,100.1,101.9,30.0%,8.9°,19.8°,35.0,5.0%,1,0.37,0.256,0.521,0.372,40.0%,35.0%,25.0%,41.3%,59.4%,81.6%,25.7%,26.3%,99
Centre,Ben Prather,All,331,67,85.7,100.8,104.7,31.3%,5.1°,16.2°,34.3,1.5%,1,0.434,0.34,0.52,0.421,49.3%,20.9%,25.4%,38.7%,71.0%,87.5%,19.3%,16.4%,121
Embry-Riddle,Max Kops,All,67,9,81.7,101.6,103.4,22.2%,19.8°,15.7°,44.4,11.1%,1,0.385,0.303,0.52,0.363,33.3%,22.2%,33.3%,43.3%,72.0%,66.7%,26.2%,41.4%,110
Davidson,Cider Canon,All,642,116,91.3,107.4,113.8,52.6%,15.9°,12.4°,38.8,16.4%,19,0.387,0.326,0.52,0.465,33.6%,29.3%,31.9%,43.6%,71.6%,82.4%,24.4%,26.8%,114
Cincinnati,Kerrington Cross,All,1008,154,93.3,105.1,108.9,55.8%,17.0°,16.1°,46.8,12.3%,19,0.409,0.36,0.518,0.52,27.9%,33.1%,33.8%,39.1%,68.7%,86.1%,15.2%,21.1%,131
Connecticut,Ryan Daniels,All,771,139,89.0,106.3,112.3,45.3%,17.2°,20.1°,43.9,13.7%,19,0.353,0.331,0.518,0.489,28.8%,38.1%,30.2%,42.2%,73.7%,83.7%,18.1%,20.3%,133
Reinhardt,Louis Dion,All,38,6,88.8,99.4,100.1,33.3%,6.6°,8.2°,16.7,0.0%,0,0.5,0.304,0.518,0.389,66.7%,16.7%,16.7%,39.5%,71.4%,90.0%,20.8%,20.0%,137
New Mexico,Jordy Oriach,All,663,131,91.2,107.0,112.1,51.1%,13.0°,12.1°,40.5,6.9%,9,0.405,0.362,0.517,0.461,41.2%,22.9%,34.4%,43.6%,63.8%,91.0%,28.9%,16.3%,87
William & Mary,Ben Parker,All,784,154,90.3,106.7,112.2,44.8%,8.3°,14.0°,38.3,11.0%,17,0.414,0.349,0.517,0.472,42.2%,20.1%,30.5%,44.1%,71.0%,86.2%,23.8%,17.1%,127
Saint Francis (IN),Eli Riley,All,121,17,83.2,97.8,98.3,17.6%,10.7°,20.6°,29.4,0.0%,0,0.36,0.243,0.517,0.375,47.1%,17.6%,23.5%,49.6%,70.9%,76.9%,31.8%,33.3%,99
San Francisco State,Michael Cunningham,All,64,10,93.6,103.9,104.2,60.0%,18.1°,24.6°,60.0,20.0%,2,0.312,0.272,0.517,0.443,20.0%,40.0%,40.0%,46.9%,70.4%,89.5%,29.7%,30.0%,77
Auburn,Ike Irish,All,908,162,95.4,108.2,113.9,61.1%,8.3°,7.4°,31.5,10.5%,17,0.371,0.343,0.516,0.475,46.3%,23.5%,21.6%,40.2%,63.5%,83.1%,22.5%,19.2%,93
Duke,Noah Murray,All,195,23,88.3,102.9,105.9,43.5%,19.9°,19.4°,34.8,13.0%,3,0.361,0.239,0.516,0.428,30.4%,34.8%,21.7%,30.3%,46.1%,85.4%,17.0%,27.1%,93
West Alabama,Tanner Jones,All,42,9,67.8,94.9,95.9,11.1%,-6.6°,25.4°,44.4,0.0%,0,0.545,0.306,0.515,0.326,55.6%,11.1%,33.3%,45.2%,76.5%,84.6%,24.0%,15.8%,94
Georgia,Bryce Clavon,All,70,5,90.4,98.6,98.6,40.0%,18.4°,13.6°,20.0,0.0%,0,0.364,0.155,0.515,0.27,40.0%,20.0%,20.0%,38.6%,60.0%,72.2%,22.5%,29.6%,75
Whitman,Halen Otte,All,57,9,95.0,102.9,106.4,77.8%,14.0°,17.3°,33.3,0.0%,0,0.273,0.334,0.515,0.475,44.4%,33.3%,22.2%,29.8%,64.7%,90.9%,15.0%,23.5%,175
NJIT,Raymond Ortiz,All,316,57,91.2,104.5,108.3,47.4%,21.9°,21.2°,49.1,10.5%,6,0.397,0.323,0.514,0.438,24.6%,38.6%,33.3%,47.8%,77.7%,80.2%,26.9%,27.8%,113
USC Beaufort,Jake Tanner,All,32,7,65.9,79.0,82.6,0.0%,8.9°,-,14.3,0.0%,0,0.5,0.217,0.514,0.316,42.9%,28.6%,14.3%,53.1%,73.3%,90.9%,35.3%,29.4%,102
New Orleans,Adrian Dominguez,All,220,38,89.3,101.2,104.6,31.6%,13.9°,13.9°,50.0,0.0%,0,0.422,0.336,0.514,0.442,31.6%,18.4%,44.7%,35.0%,69.0%,93.3%,12.8%,11.7%,164
Mississippi College,JT Vance,All,67,13,93.9,104.7,105.7,53.8%,28.9°,24.5°,46.2,23.1%,3,0.333,0.289,0.512,0.449,15.4%,30.8%,30.8%,47.8%,63.3%,84.2%,35.1%,21.9%,122
West Texas A&M,Kory Schmidt,All,35,9,87.3,101.4,103.0,33.3%,13.6°,15.0°,66.7,11.1%,1,0.417,0.335,0.512,0.42,11.1%,44.4%,44.4%,48.6%,61.1%,100.0%,35.3%,17.6%,106
Dayton,Michael DiMartini,All,555,91,92.5,108.4,111.1,53.8%,6.9°,9.5°,41.8,7.7%,7,0.43,0.337,0.512,0.443,42.9%,20.9%,35.2%,49.5%,73.9%,77.1%,32.3%,32.4%,91
Columbus State,Cayden Evans,All,118,39,84.6,98.4,100.9,28.2%,4.2°,7.8°,41.0,0.0%,0,0.45,0.367,0.512,0.403,43.6%,20.5%,33.3%,49.2%,71.7%,92.1%,30.8%,8.6%,83
Georgia Tech,Drew Burress,All,1095,182,91.7,108.1,110.8,50.5%,18.6°,13.8°,33.5,11.5%,21,0.349,0.307,0.511,0.458,31.3%,34.6%,23.6%,37.2%,62.1%,87.5%,19.8%,19.4%,107
University of Montevallo,McGwire Turner,All,337,69,86.6,102.4,106.2,34.8%,5.8°,8.3°,24.6,5.8%,4,0.43,0.309,0.511,0.392,58.0%,23.2%,17.4%,43.9%,77.4%,89.3%,22.1%,18.2%,126
Union,Kylon Joyner,All,52,8,86.9,92.3,94.9,0.0%,9.5°,-,37.5,0.0%,0,0.444,0.282,0.511,0.422,37.5%,12.5%,37.5%,26.9%,60.0%,83.3%,6.2%,21.4%,176
Tusculum,Omar Carreras,All,324,58,88.3,102.7,106.6,34.5%,11.2°,16.1°,43.1,6.9%,4,0.373,0.331,0.511,0.476,34.5%,31.0%,29.3%,34.9%,65.5%,92.1%,17.8%,16.8%,166
George Mason,Jaime Quinn-Irons,All,781,133,90.9,111.5,116.4,47.4%,10.2°,12.8°,36.1,14.3%,19,0.388,0.322,0.51,0.44,43.6%,26.3%,25.6%,42.8%,69.6%,88.9%,24.9%,23.7%,98
Florida State,Alex Lodise,All,932,172,93.8,108.1,113.0,52.3%,12.5°,15.3°,39.5,15.7%,27,0.396,0.353,0.509,0.476,38.4%,28.5%,26.2%,53.1%,82.2%,81.8%,33.0%,26.9%,63
Indiana,Devin Taylor,All,934,169,94.1,108.0,111.9,58.0%,7.5°,13.7°,36.1,16.6%,28,0.364,0.373,0.509,0.544,45.0%,23.7%,25.4%,41.0%,67.4%,86.3%,18.2%,19.1%,117
Murray State,Dominic Decker,All,321,55,89.3,100.9,102.6,36.4%,9.1°,10.1°,49.1,1.8%,1,0.435,0.38,0.509,0.468,40.0%,14.5%,45.5%,37.4%,68.5%,91.2%,10.5%,10.8%,126
High Point,Christian Smith,All,801,103,93.5,105.7,108.6,54.4%,19.8°,21.4°,29.1,13.6%,14,0.36,0.253,0.509,0.424,36.9%,39.8%,15.5%,42.8%,68.1%,81.7%,25.2%,27.1%,106
Seton Hall,Aiden Robbins,All,614,109,91.3,107.5,109.8,45.9%,8.2°,12.8°,39.4,11.9%,13,0.414,0.377,0.509,0.512,45.9%,21.1%,31.2%,40.2%,73.0%,88.4%,19.6%,19.8%,128
Rider,Joe Tiroly,All,197,32,95.0,110.1,112.3,53.1%,14.9°,22.2°,50.0,25.0%,8,0.35,0.33,0.509,0.524,28.1%,37.5%,28.1%,39.6%,66.2%,88.2%,22.5%,24.4%,122
Carson-Newman,Seth Benner,All,155,19,87.3,96.2,99.3,15.8%,11.6°,20.4°,36.8,0.0%,0,0.37,0.274,0.508,0.395,42.1%,26.3%,31.6%,34.2%,71.9%,87.8%,12.2%,17.0%,161
Mississippi State,Noah Sullivan,All,839,137,90.4,106.0,111.2,45.3%,12.4°,11.8°,38.7,10.2%,14,0.37,0.313,0.508,0.437,38.7%,29.9%,24.8%,37.7%,56.6%,89.0%,21.6%,16.1%,90
Jacksonville,Blake Edmonds,All,54,7,88.1,98.7,102.0,42.9%,20.0°,19.4°,71.4,0.0%,0,0.364,0.308,0.508,0.486,14.3%,14.3%,71.4%,33.3%,59.1%,61.5%,15.6%,38.9%,134
Berry,Nick Brunswick,All,43,6,88.5,96.0,96.6,16.7%,-18.6°,12.4°,33.3,0.0%,0,0.444,0.269,0.507,0.349,66.7%,0.0%,33.3%,30.2%,66.7%,100.0%,10.7%,7.7%,126
William & Mary,Matthew Kosuda,All,108,19,89.5,100.1,101.5,42.1%,7.5°,16.9°,42.1,5.3%,1,0.4,0.281,0.507,0.378,42.1%,21.1%,36.8%,45.4%,73.3%,72.7%,25.4%,32.7%,128
Youngstown State,Kyle Fossum,All,511,71,93.6,108.6,111.0,52.1%,13.3°,12.6°,38.0,19.7%,14,0.36,0.323,0.507,0.462,42.3%,22.5%,25.4%,44.0%,67.1%,75.2%,27.9%,29.3%,87
Houston Christian,Jackson Walker,All,37,8,83.9,97.5,98.1,25.0%,6.8°,8.3°,62.5,0.0%,0,0.444,0.442,0.507,0.464,37.5%,0.0%,62.5%,43.2%,84.6%,90.9%,20.8%,12.5%,148
Anderson (SC),Mac Ketchin,All,183,25,81.8,99.1,101.2,28.0%,-8.1°,13.5°,20.0,0.0%,0,0.4,0.257,0.507,0.442,56.0%,16.0%,16.0%,35.5%,60.9%,88.1%,20.2%,15.4%,133
George Fox,Gabe DeBenedetto,All,110,20,81.7,97.5,98.2,15.0%,23.4°,19.8°,40.0,0.0%,0,0.348,0.265,0.507,0.366,25.0%,20.0%,35.0%,29.1%,58.1%,100.0%,10.4%,3.1%,147
Bryant,Drew Wyers,All,456,91,85.8,104.5,109.1,34.1%,12.7°,15.9°,27.5,8.8%,8,0.39,0.334,0.506,0.435,46.2%,26.4%,24.2%,41.7%,68.9%,88.5%,22.2%,14.7%,123
Oklahoma State,Nolan Schubart,All,852,109,94.5,111.0,116.6,56.0%,23.8°,26.8°,41.3,20.2%,22,0.329,0.321,0.506,0.522,22.0%,41.3%,28.4%,42.7%,70.3%,79.4%,22.6%,29.4%,109
Austin Peay,Cameron Nickens,All,612,129,91.8,107.5,114.9,51.9%,7.2°,10.5°,32.6,8.5%,11,0.394,0.36,0.506,0.491,45.7%,24.0%,27.1%,39.9%,70.6%,89.1%,19.0%,16.4%,118
West Florida,Ben Maskin,All,38,11,86.4,104.4,104.4,27.3%,-1.1°,19.4°,54.5,9.1%,1,0.429,0.415,0.505,0.498,45.5%,18.2%,36.4%,57.9%,70.6%,100.0%,47.6%,18.2%,168
Le Moyne,Adam Sullivan,All,48,9,91.9,98.2,102.2,33.3%,15.7°,14.0°,44.4,0.0%,0,0.417,0.308,0.505,0.373,33.3%,22.2%,33.3%,43.8%,60.0%,77.8%,16.7%,28.6%,8
UTRGV,Armani Raygoza,All,243,41,89.5,107.5,110.5,48.8%,7.0°,10.2°,41.5,9.8%,4,0.389,0.309,0.505,0.422,48.8%,22.0%,26.8%,44.0%,67.3%,80.6%,25.7%,21.5%,91
Grand Canyon,Michael Diaz,All,267,51,86.7,103.8,106.7,37.3%,8.9°,13.5°,33.3,9.8%,5,0.351,0.283,0.504,0.42,45.1%,33.3%,17.6%,43.8%,66.1%,88.2%,27.0%,17.1%,111
Southern Illinois,Kaleb Hall,All,119,23,87.9,105.0,107.5,34.8%,12.6°,5.8°,34.8,4.3%,1,0.393,0.31,0.504,0.372,34.8%,26.1%,39.1%,47.9%,73.5%,88.9%,30.0%,21.1%,92
Union,Hudson Cepparulo,All,101,23,84.3,98.8,100.1,30.4%,14.2°,5.0°,43.5,0.0%,0,0.407,0.231,0.504,0.336,34.8%,26.1%,26.1%,51.5%,70.2%,97.0%,35.2%,13.5%,68
University of Montevallo,Easton Kleyn,All,42,8,79.1,93.3,94.0,0.0%,2.9°,-,12.5,0.0%,0,0.5,0.274,0.504,0.275,62.5%,25.0%,12.5%,42.9%,57.9%,90.9%,30.4%,22.2%,101
Taylor,Luke Picchiotti,All,221,33,85.6,100.8,105.0,36.4%,10.7°,14.4°,42.4,9.1%,3,0.333,0.236,0.504,0.395,42.4%,30.3%,24.2%,39.4%,75.9%,76.2%,17.4%,32.2%,164
Davidson,Anthony Torreso,All,405,66,93.4,104.5,107.0,50.0%,18.3°,17.9°,34.8,9.1%,6,0.372,0.292,0.504,0.447,34.8%,34.8%,22.7%,44.7%,73.5%,79.4%,20.5%,27.1%,129
Dallas Baptist,Jake Bennett,All,393,57,94.6,112.2,115.8,57.9%,17.0°,17.4°,40.4,21.1%,12,0.289,0.33,0.503,0.532,36.8%,38.6%,19.3%,41.7%,69.0%,78.4%,21.3%,31.1%,119
Young Harris,Luke Hatcher,All,435,83,89.6,104.0,108.3,45.8%,15.7°,13.2°,45.8,7.2%,6,0.361,0.352,0.503,0.457,33.7%,27.7%,32.5%,42.5%,68.3%,92.8%,23.8%,12.4%,102
High Point,Jackson Melton,All,626,112,90.2,105.5,111.3,47.3%,18.5°,17.9°,42.0,6.2%,7,0.386,0.317,0.503,0.44,29.5%,38.4%,31.2%,39.8%,67.7%,84.6%,18.8%,26.9%,123
Oregon State,Gavin Turley,All,978,152,95.1,109.5,114.1,64.5%,15.7°,18.7°,44.7,21.7%,33,0.367,0.363,0.503,0.539,33.6%,36.2%,28.9%,43.3%,68.7%,80.8%,23.7%,29.6%,112
Rhode Island,Anthony DePino,All,866,136,92.4,111.7,114.7,54.4%,11.0°,16.9°,39.0,23.5%,32,0.325,0.372,0.503,0.547,41.9%,23.5%,30.1%,37.3%,62.6%,88.6%,17.8%,19.5%,127
Whitman,Nate Korahais,All,67,12,80.6,94.5,98.8,8.3%,18.0°,15.1°,50.0,0.0%,0,0.429,0.335,0.503,0.415,25.0%,33.3%,41.7%,41.8%,63.3%,84.2%,24.3%,17.9%,100
Flagler,George Gilson,All,64,14,88.8,96.3,99.4,35.7%,10.6°,3.8°,64.3,0.0%,0,0.5,0.442,0.503,0.466,50.0%,0.0%,50.0%,54.7%,81.2%,88.5%,28.1%,11.4%,118
Southeastern (FL),James Strom,All,434,71,87.3,102.1,103.5,29.6%,13.6°,13.1°,46.5,7.0%,5,0.407,0.328,0.503,0.447,32.4%,16.9%,39.4%,43.5%,69.3%,88.5%,26.0%,20.1%,94
Southeastern (FL),Connor Hicks,All,537,107,85.3,101.3,105.0,30.8%,15.8°,16.1°,38.3,4.7%,5,0.414,0.304,0.502,0.437,29.9%,29.9%,28.0%,44.5%,74.5%,91.1%,24.9%,14.6%,121
British Columbia,Aaron Marsh,All,98,20,85.7,102.0,104.9,30.0%,7.0°,18.3°,35.0,10.0%,2,0.304,0.301,0.502,0.445,40.0%,20.0%,20.0%,39.8%,69.0%,89.7%,17.9%,15.4%,169
